contract_award_unique_key,award_id_piid,parent_award_id_piid,federal_action_obligation,total_dollars_obligated,base_and_exercised_options_value,current_total_value_of_award,base_and_all_options_value,potential_total_value_of_award,primary_place_of_performance_city_name,primary_place_of_performance_state_code,type_of_contract_pricing,contract_bundling,naics_description,extent_competed,solicitation_procedures,type_of_set_aside,evaluated_preference,number_of_offers_received,commercial_item_acquisition_procedures,small_business_competitiveness_demonstration_program,performance_based_service_acquisition,multi_year_contract,woman_owned_business,women_owned_small_business,economically_disadvantaged_women_owned_small_business,minority_owned_business,subcontinent_asian_asian_indian_american_owned_business,asian_pacific_american_owned_business,black_american_owned_business,hispanic_american_owned_business,native_american_owned_business,other_minority_owned_business
CONT_AWD_68HE0B22P0140_6800_-NONE-_-NONE-,68HE0B22P0140,,98161.96,98161.96,98161.96,98161.96,98161.96,98161.96,DURHAM,NC,FIRM FIXED PRICE,NOT BUNDLED,OTHER MEASURING AND CONTROLLING DEVICE MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,NO PREFERENCE USED,3.0,COMMERCIAL ITEM,f,NOT APPLICABLE,,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HERD21F0076_6800_EPW15010_6800,68HERD21F0076,EPW15010,17306.38,118917.31,17306.38,118917.31,17306.38,118917.31,DURHAM,NC,FIRM FIXED PRICE,NOT BUNDLED,TELECOMMUNICATIONS RESELLERS,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HERH22F0068_6800_GS35F0267X_4732,68HERH22F0068,GS35F0267X,49950.0,49950.0,49950.0,49950.0,152866.98,152866.98,WASHINGTON,DC,FIRM FIXED PRICE,NOT BUNDLED,OTHER COMPUTER RELATED SERVICES,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,1.0,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,,f,f,f,t,t,f,f,f,f,f
CONT_AWD_68HERH22F0068_6800_GS35F0267X_4732,68HERH22F0068,GS35F0267X,50949.0,100899.0,50949.0,100899.0,0.0,152866.98,WASHINGTON,DC,FIRM FIXED PRICE,NOT BUNDLED,OTHER COMPUTER RELATED SERVICES,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,1.0,COMMERCIAL PRODUCTS/SERVICES,f,NO - SERVICE WHERE PBA IS NOT USED.,,f,f,f,t,t,f,f,f,f,f
CONT_AWD_68HE0721P0007_6800_-NONE-_-NONE-,68HE0721P0007,,2487.0,4935.0,2487.0,4935.0,0.0,12630.0,SEATTLE,WA,FIRM FIXED PRICE,NOT BUNDLED,ALL OTHER SUPPORT SERVICES,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,7.0,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,,t,t,f,f,f,f,f,f,f,f
CONT_AWD_68HE0522F0066_6800_GS21F0118Y_4732,68HE0522F0066,GS21F0118Y,26790.85,26790.85,26790.85,26790.85,26790.85,26790.85,CHICAGO,IL,FIRM FIXED PRICE,NOT BUNDLED,FACILITIES SUPPORT SERVICES,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,1.0,SUPPLIES OR SERVICES PURSUANT TO FAR 12.102(F),f,NO - SERVICE WHERE PBA IS NOT USED.,,t,t,t,f,f,f,f,f,f,f
CONT_AWD_68HE0922F0012_6800_68HE0922D0002_6800,68HE0922F0012,68HE0922D0002,50000.0,22315.72,101524.98,22315.72,101524.98,22315.72,SAN FRANCISCO,CA,FIRM FIXED PRICE,NOT BUNDLED,ENVIRONMENTAL CONSULTING SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,1.0,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,YES,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0922F0012_6800_68HE0922D0002_6800,68HE0922F0012,68HE0922D0002,51524.98,101524.98,0.0,101524.98,0.0,101524.98,SAN FRANCISCO,CA,FIRM FIXED PRICE,NOT BUNDLED,ENVIRONMENTAL CONSULTING SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,1.0,COMMERCIAL PRODUCTS/SERVICES,f,YES - SERVICE WHERE PBA IS USED.,YES,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HERD21F0076_6800_EPW15010_6800,68HERD21F0076,EPW15010,28185.34,147102.65,28185.34,147102.65,28185.34,147102.65,DURHAM,NC,FIRM FIXED PRICE,NOT BUNDLED,TELECOMMUNICATIONS RESELLERS,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HERC19P0043_6800_-NONE-_-NONE-,68HERC19P0043,,0.0,111900.0,0.0,111900.0,0.0,111900.0,CONCORD,MA,FIRM FIXED PRICE,NOT BUNDLED,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,NOT COMPETED,ONLY ONE SOURCE,NO SET ASIDE USED.,NO PREFERENCE USED,1.0,COMMERCIAL ITEM,f,NOT APPLICABLE,,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HERC22C0027_6800_-NONE-_-NONE-,68HERC22C0027,,99966.0,99966.0,99966.0,99966.0,99966.0,99966.0,BINGHAMTON,NY,FIRM FIXED PRICE,NOT BUNDLED,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,185.0,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_EP147000042_6800_-NONE-_-NONE-,EP147000042,,-1840.36,411893.58,-1840.36,444768.58,-1840.36,444768.58,LENEXA,KS,FIRM FIXED PRICE,NOT A BUNDLED REQUIREMENT,TRANSLATION AND INTERPRETATION SERVICES,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,1.0,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,,t,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0H18F1499_6800_GS06F0773Z_4732,68HE0H18F1499,GS06F0773Z,-20.0,490741.97,0.0,2863717.32,0.0,3882183.72,WASHINGTON,DC,LABOR HOURS,NOT BUNDLED,COMPUTER SYSTEMS DESIGN SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,8(A) SOLE SOURCE,NO PREFERENCE USED,1.0,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,,f,f,f,t,f,f,f,t,f,f
CONT_AWD_68HE0H18F1499_6800_GS06F0773Z_4732,68HE0H18F1499,GS06F0773Z,100053.04,640795.01,0.0,3733059.72,0.0,3882183.72,WASHINGTON,DC,LABOR HOURS,NOT BUNDLED,COMPUTER SYSTEMS DESIGN SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,8(A) SOLE SOURCE,NO PREFERENCE USED,1.0,COMMERCIAL PRODUCTS/SERVICES,f,NO - SERVICE WHERE PBA IS NOT USED.,,f,f,f,t,f,f,f,t,f,f
CONT_AWD_68HE0H18F1499_6800_GS06F0773Z_4732,68HE0H18F1499,GS06F0773Z,0.0,490741.97,0.0,2863717.32,0.0,3882183.72,WASHINGTON,DC,LABOR HOURS,NOT BUNDLED,COMPUTER SYSTEMS DESIGN SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,8(A) SOLE SOURCE,NO PREFERENCE USED,1.0,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,,f,f,f,t,f,f,f,t,f,f
CONT_AWD_68HE0H18F1499_6800_GS06F0773Z_4732,68HE0H18F1499,GS06F0773Z,71872.65,490761.97,0.0,2863717.32,0.0,3882183.72,WASHINGTON,DC,LABOR HOURS,NOT BUNDLED,COMPUTER SYSTEMS DESIGN SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,8(A) SOLE SOURCE,NO PREFERENCE USED,1.0,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,,f,f,f,t,f,f,f,t,f,f
CONT_AWD_68HE0H18F1499_6800_GS06F0773Z_4732,68HE0H18F1499,GS06F0773Z,0.0,418889.32,0.0,2863717.32,0.0,3882183.72,WASHINGTON,DC,LABOR HOURS,NOT BUNDLED,COMPUTER SYSTEMS DESIGN SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,8(A) SOLE SOURCE,NO PREFERENCE USED,1.0,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,,f,f,f,t,f,f,f,t,f,f
CONT_AWD_68HE0H18F1499_6800_GS06F0773Z_4732,68HE0H18F1499,GS06F0773Z,25000.0,540741.97,0.0,3733059.72,0.0,3882183.72,WASHINGTON,DC,LABOR HOURS,NOT BUNDLED,COMPUTER SYSTEMS DESIGN SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,8(A) SOLE SOURCE,NO PREFERENCE USED,1.0,COMMERCIAL PRODUCTS/SERVICES,f,NO - SERVICE WHERE PBA IS NOT USED.,,f,f,f,t,f,f,f,t,f,f
CONT_AWD_68HE0H18F1499_6800_GS06F0773Z_4732,68HE0H18F1499,GS06F0773Z,25000.0,515741.97,869342.4,3733059.72,0.0,3882183.72,WASHINGTON,DC,LABOR HOURS,NOT BUNDLED,COMPUTER SYSTEMS DESIGN SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,8(A) SOLE SOURCE,NO PREFERENCE USED,1.0,COMMERCIAL PRODUCTS/SERVICES,f,NO - SERVICE WHERE PBA IS NOT USED.,,f,f,f,t,f,f,f,t,f,f
CONT_AWD_EPC18010_6800_-NONE-_-NONE-,EPC18010,,0.0,3276916.0,0.0,3276916.0,0.0,3276916.0,EDISON,NJ,FIRM FIXED PRICE,NOT BUNDLED,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,NOT AVAILABLE FOR COMPETITION,ONLY ONE SOURCE,8(A) SOLE SOURCE,NO PREFERENCE USED,1.0,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,t,t,t,t,f,f,f,f,f,t
CONT_AWD_68HE0522F0005_6800_68HERH19D0021_6800,68HE0522F0005,68HERH19D0021,16381.12,16381.12,16381.12,16381.12,16381.12,16381.12,WAUKEGAN,IL,TIME AND MATERIALS,NOT BUNDLED,ENVIRONMENTAL CONSULTING SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,3.0,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HERD22F0124_6800_NNG15SD11B_8000,68HERD22F0124,NNG15SD11B,25804.2,25804.2,25804.2,25804.2,25804.2,25804.2,CHARLOTTESVILLE,VA,FIRM FIXED PRICE,NOT BUNDLED,OTHER COMPUTER RELATED SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,11.0,COMMERCIAL PRODUCTS/SERVICES,f,NOT APPLICABLE,,f,f,f,t,t,f,f,f,f,f
CONT_IDV_68HE0818D0002_6800,68HE0818D0002,,0.0,0.0,,,0.0,500005.0,,,FIRM FIXED PRICE,NOT BUNDLED,ENVIRONMENTAL CONSULTING SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,6.0,COMMERCIAL PRODUCTS/SERVICES,f,NOT APPLICABLE,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HERC22F0496_6800_68HERC20D0028_6800,68HERC22F0496,68HERC20D0028,32415.6,32415.6,32415.6,32415.6,32415.6,32415.6,CARLSBAD,CA,FIRM FIXED PRICE,NOT BUNDLED,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL PRODUCTS/SERVICES PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0622F0042_6800_68HE0422D0001_6800,68HE0622F0042,68HE0422D0001,0.0,1475000.0,0.0,1475000.0,0.0,1475000.0,DALLAS,TX,LABOR HOURS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,1.0,COMMERCIAL PRODUCTS/SERVICES,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0622F0042_6800_68HE0422D0001_6800,68HE0622F0042,68HE0422D0001,1475000.0,1475000.0,1475000.0,1475000.0,1475000.0,1475000.0,DALLAS,TX,LABOR HOURS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,1.0,COMMERCIAL PRODUCTS/SERVICES,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_IDV_68HE0818D0002_6800,68HE0818D0002,,0.0,0.0,,,0.0,500005.0,,,FIRM FIXED PRICE,NOT BUNDLED,ENVIRONMENTAL CONSULTING SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,6.0,COMMERCIAL ITEM,f,NOT APPLICABLE,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0819F0017_6800_EPS81302_6800,68HE0819F0017,EPS81302,-347321.33,343559.97,-347321.33,343559.97,-347321.33,343559.97,DENVER,CO,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,YES,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0120F0044_6800_68HE0118D0007_6800,68HE0120F0044,68HE0118D0007,118864.32,365713.87,246018.06,492867.61,246018.06,492867.61,NORTH KINGSTOWN,RI,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,2.0,COMMERCIAL PRODUCTS/SERVICES PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,t,t,f,f,f,f,f
CONT_AWD_68HE0522F0056_6800_68HE0422D0004_6800,68HE0522F0056,68HE0422D0004,280000.0,430000.0,280000.0,430000.0,280000.0,430000.0,CHICAGO,IL,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,1.0,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0522F0056_6800_68HE0422D0004_6800,68HE0522F0056,68HE0422D0004,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,CHICAGO,IL,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,1.0,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0418P0042_6800_-NONE-_-NONE-,68HE0418P0042,,-25.0,132475.0,-25.0,132475.0,-25.0,132475.0,WASHINGTON,DC,FIRM FIXED PRICE,NOT BUNDLED,OTHER COMPUTER RELATED SERVICES,NOT COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,NO PREFERENCE USED,1.0,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,,t,t,f,f,f,f,f,f,f,f
CONT_AWD_68HE0120F0044_6800_68HE0118D0007_6800,68HE0120F0044,68HE0118D0007,146091.88,511805.75,25948.86,518816.47,25948.86,518816.47,NORTH KINGSTOWN,RI,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,2.0,COMMERCIAL PRODUCTS/SERVICES PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,t,t,f,f,f,f,f
CONT_AWD_68HERC22C0050_6800_-NONE-_-NONE-,68HERC22C0050,,0.0,358714.5,0.0,358714.5,0.0,1098738.5,WASHINGTON,DC,TIME AND MATERIALS,NOT BUNDLED,FACILITIES SUPPORT SERVICES,NOT AVAILABLE FOR COMPETITION,ONLY ONE SOURCE,8(A) SOLE SOURCE,NO PREFERENCE USED,1.0,COMMERCIAL PRODUCTS/SERVICES,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,t,f,f,t,f,f,f
CONT_AWD_68HERC22C0050_6800_-NONE-_-NONE-,68HERC22C0050,,358714.5,358714.5,358714.5,358714.5,1098738.5,1098738.5,WASHINGTON,DC,TIME AND MATERIALS,NOT BUNDLED,FACILITIES SUPPORT SERVICES,NOT AVAILABLE FOR COMPETITION,ONLY ONE SOURCE,8(A) SOLE SOURCE,NO PREFERENCE USED,1.0,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,t,f,f,t,f,f,f
CONT_IDV_68HERC20D0021_6800,68HERC20D0021,,0.0,97545.1,,,0.0,10000000.0,,,ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER),NOT BUNDLED,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,8A COMPETED,NO PREFERENCE USED,2.0,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,t,f,f,f,f,t,f
CONT_IDV_68HERC20D0021_6800,68HERC20D0021,,0.0,97545.1,,,0.0,10000000.0,,,ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER),NOT BUNDLED,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,8A COMPETED,NO PREFERENCE USED,2.0,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,t,f,f,f,f,t,f
CONT_AWD_68HE0918F0385_6800_EPS91401_6800,68HE0918F0385,EPS91401,0.0,508318.26,0.0,508318.26,0.0,508318.26,SAN FRANCISCO,CA,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,ARCHITECT-ENGINEER FAR 6.102,,NO PREFERENCE USED,,COMMERCIAL PRODUCTS/SERVICES PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,YES,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0918F0385_6800_EPS91401_6800,68HE0918F0385,EPS91401,0.0,464595.0,0.0,464595.0,0.0,508318.0,SAN FRANCISCO,CA,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,ARCHITECT-ENGINEER FAR 6.102,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,YES,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HERD22F0057_6800_NNG15SD11B_8000,68HERD22F0057,NNG15SD11B,549792.62,549792.62,549792.62,549792.62,549792.62,549792.62,CHARLOTTESVILLE,VA,FIRM FIXED PRICE,NOT BUNDLED,OTHER COMPUTER RELATED SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,3.0,COMMERCIAL ITEM,f,NOT APPLICABLE,,f,f,f,t,t,f,f,f,f,f
CONT_AWD_68HE0918F0409_6800_EPS91401_6800,68HE0918F0409,EPS91401,0.0,124932.77,0.0,124932.77,0.0,124932.77,SAN FRANCISCO,CA,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,ARCHITECT-ENGINEER FAR 6.102,,NO PREFERENCE USED,,COMMERCIAL PRODUCTS/SERVICES PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,YES,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0918F0385_6800_EPS91401_6800,68HE0918F0385,EPS91401,43723.26,508318.26,43723.26,508318.26,0.26,508318.26,SAN FRANCISCO,CA,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,ARCHITECT-ENGINEER FAR 6.102,,NO PREFERENCE USED,,COMMERCIAL PRODUCTS/SERVICES PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,YES,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0918F0409_6800_EPS91401_6800,68HE0918F0409,EPS91401,-8865.48,124932.77,-8865.48,124932.77,-8865.48,124932.77,SAN FRANCISCO,CA,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,ARCHITECT-ENGINEER FAR 6.102,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,YES,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0320F0078_6800_68HE0318D0006_6800,68HE0320F0078,68HE0318D0006,0.0,448196.99,0.0,448196.99,0.0,448196.99,PHILADELPHIA,PA,FIRM FIXED PRICE,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,1.0,COMMERCIAL PRODUCTS/SERVICES PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,YES,f,f,f,t,f,t,f,f,f,f
CONT_AWD_68HE0B22F0064_6800_GS07F0636W_4730,68HE0B22F0064,GS07F0636W,11402.0,11402.0,11402.0,11402.0,11402.0,11402.0,UPLAND,CA,FIRM FIXED PRICE,NOT BUNDLED,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,3.0,COMMERCIAL ITEM,f,NOT APPLICABLE,,f,f,f,f,f,f,f,f,f,f
CONT_IDV_68HE0H18D0004_6800,68HE0H18D0004,,0.0,0.0,,,0.0,25000000.0,,,TIME AND MATERIALS,NOT BUNDLED,OTHER COMPUTER RELATED SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,28.0,SUPPLIES OR SERVICES PURSUANT TO FAR 12.102(F),f,YES - SERVICE WHERE PBA IS USED.,YES,t,t,f,t,f,t,f,f,f,f
CONT_AWD_68HERC22C0041_6800_-NONE-_-NONE-,68HERC22C0041,,0.0,399985.0,0.0,399985.0,0.0,399985.0,PHILADELPHIA,PA,FIRM FIXED PRICE,NOT BUNDLED,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,24.0,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,t,f,f,f,f,f,f,f,f,f
CONT_AWD_68HERC22C0041_6800_-NONE-_-NONE-,68HERC22C0041,,399985.0,399985.0,399985.0,399985.0,399985.0,399985.0,PHILADELPHIA,PA,FIRM FIXED PRICE,NOT BUNDLED,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,24.0,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,t,f,f,f,f,f,f,f,f,f
